deliveryDate,hourEnding,repeatedHourFlag,settlementPointName,settlementPointPrice
2025-05-30,13,N,HB_HOUSTON,38.24
2025-05-30,13,N,HB_BUSAVG,33.4
2025-05-30,12,N,LZ_WEST,34.74
2025-05-30,12,N,LZ_SOUTH,35.53
2025-05-30,12,N,LZ_RAYBN,32.13
2025-05-30,12,N,LZ_NORTH,32.07
2025-05-30,12,N,LZ_LCRA,36.33
2025-05-30,12,N,LZ_HOUSTON,35.63
2025-05-30,12,N,LZ_CPS,35.06
2025-05-30,12,N,LZ_AEN,36.93
2025-05-30,12,N,HB_WEST,33.14
2025-05-30,12,N,HB_SOUTH,34.88
2025-05-30,12,N,HB_PAN,31.63
2025-05-30,12,N,HB_NORTH,32.03
2025-05-30,12,N,HB_HUBAVG,33.84
2025-05-30,12,N,HB_HOUSTON,35.32
2025-05-30,12,N,HB_BUSAVG,33.28
2025-05-30,11,N,LZ_WEST,32.57
2025-05-30,11,N,LZ_SOUTH,30.94
2025-05-30,11,N,LZ_RAYBN,30.23
2025-05-30,11,N,LZ_NORTH,30.21
2025-05-30,11,N,LZ_LCRA,31.14
2025-05-30,11,N,LZ_HOUSTON,31.11
2025-05-30,11,N,LZ_CPS,30.89
2025-05-30,11,N,LZ_AEN,31.23
2025-05-30,11,N,HB_WEST,31.05
2025-05-30,11,N,HB_SOUTH,30.75
2025-05-30,11,N,HB_PAN,29.72
2025-05-30,11,N,HB_NORTH,30.21
2025-05-30,11,N,HB_HUBAVG,30.72
2025-05-30,11,N,HB_HOUSTON,30.89
2025-05-30,11,N,HB_BUSAVG,30.53
2025-05-30,10,N,LZ_WEST,33.44
2025-05-30,10,N,LZ_SOUTH,30.45
2025-05-30,10,N,LZ_RAYBN,29.9
2025-05-30,10,N,LZ_NORTH,29.91
2025-05-30,10,N,LZ_LCRA,30.54
